file,action
all_data/andrew-laptop-1/video-data/j7Lsh86FqTM/clip_3.mp4,2
all_data/andrew-laptop-1/video-data/3N80KGqyXDw/clip_1.mp4,2
all_data/andrew-laptop-1/video-data/3N80KGqyXDw/clip_3.mp4,2
all_data/andrew-laptop-1/video-data/OVRp7_wN3Ys/clip_2.mp4,2
all_data/andrew-laptop-1/video-data/Q8EjZ-UN53Q/clip_4.mp4,2
all_data/andrew-laptop-1/video-data/RXEBAiHRwKM/clip_8.mp4,2
all_data/andrew-laptop-1/video-data/nRfZM1def1k/clip_7.mp4,2
all_data/andrew-laptop-1/video-data/JSlWhJEbyRo/clip_4.mp4,2
all_data/andrew-laptop-1/video-data/bxZepPt-WP8/clip_10.mp4,2
all_data/andrew-laptop-1/video-data/vwHTKAPgaqA/clip_5.mp4,2
all_data/andrew-laptop-1/video-data/rBQ4-zr22Nc/clip_1.mp4,2
all_data/andrew-laptop-1/video-data/Uht7gq6Jw_k/clip_2.mp4,2
all_data/andrew-laptop-1/video-data/cqlxT0mUXqg/clip_7.mp4,2
all_data/andrew-laptop-1/video-data/hAy_5ruwG58/clip_3.mp4,2
all_data/andrew-laptop-1/video-data/izxp6X4t3Pg/clip_4.mp4,2
all_data/andrew-laptop-1/video-data/izxp6X4t3Pg/clip_5.mp4,2
all_data/andrew-laptop-1/video-data/zIPz3DRVM8A/clip_5.mp4,2
all_data/andrew-laptop-1/video-data/GoFY0a5IXk8/clip_6.mp4,2
all_data/andrew-laptop-1/video-data/KG55c9XWRQo/clip_3.mp4,2
all_data/andrew-laptop-1/video-data/e9-1xM57Zpk/clip_1.mp4,2
all_data/andrew-laptop-1/video-data/ipH8lf68nZU/clip_9.mp4,2
all_data/andrew-laptop-1/video-data/cOpWL8_l-BA/clip_3.mp4,2
all_data/andrew-laptop-1/video-data/exrOpkdoBE8/clip_9.mp4,2
all_data/andrew-laptop-1/video-data/-KUYDYCwnOQ/clip_1.mp4,2
all_data/andrew-laptop-1/video-data/kJFBSK-qX58/clip_4.mp4,2
all_data/andrew-laptop-1/video-data/7QV5zFfqpx0/clip_4.mp4,2
all_data/andrew-laptop-1/video-data/AoGjJKglf8A/clip_1.mp4,2
all_data/andrew-laptop-1/video-data/EWewYijB7h8/clip_7.mp4,2
all_data/andrew-laptop-1/video-data/Pg76HpSSdww/clip_5.mp4,2
all_data/andrew-laptop-1/video-data/ahEnvgLvRI4/clip_3.mp4,2
all_data/andrew-laptop-1/video-data/iiw635EIuSc/clip_6.mp4,2
all_data/andrew-laptop-1/video-data/5F0YSYzD5dA/clip_1.mp4,2
all_data/andrew-laptop-1/video-data/4YZd7zvVmC4/clip_5.mp4,2
all_data/andrew-laptop-1/video-data/DHEwPq5_2zw/clip_1.mp4,2
all_data/andrew-laptop-1/video-data/LhtVz1SPIz4/clip_3.mp4,2
all_data/andrew-laptop-1/video-data/k1Ssf5Ui-uI/clip_2.mp4,2
all_data/andrew-laptop-1/video-data/GddyPzIOF_M/clip_4.mp4,2
all_data/andrew-laptop-1/video-data/GddyPzIOF_M/clip_5.mp4,2
all_data/andrew-laptop-1/video-data/9kSklOMINnw/clip_1.mp4,2
all_data/andrew-laptop-1/video-data/GoFY0a5IXk8/clip_7.mp4,2
all_data/andrew-laptop-1/video-data/isvp9FUYV0o/clip_10.mp4,2
all_data/andrew-laptop-1/video-data/av2Fcv-Fo0c/clip_1.mp4,2
all_data/andrew-laptop-1/video-data/pLWjvrMmirI/clip_8.mp4,2
all_data/andrew-laptop-1/video-data/rMJ0EYO1Rj0/clip_4.mp4,2
all_data/andrew-laptop-1/video-data/E9a-WImIqRI/clip_7.mp4,2
all_data/andrew-laptop-1/video-data/IIF1TFwBe2A/clip_4.mp4,2
all_data/andrew-laptop-1/video-data/pspGjapoLaI/clip_2.mp4,2
all_data/andrew-laptop-1/video-data/KG55c9XWRQo/clip_7.mp4,2
all_data/andrew-laptop-1/video-data/nRfZM1def1k/clip_11.mp4,2
all_data/andrew-laptop-1/video-data/IajLUUqbP3k/clip_8.mp4,2
all_data/andrew-laptop-1/video-data/av2Fcv-Fo0c/clip_4.mp4,2
all_data/andrew-laptop-1/video-data/EWewYijB7h8/clip_9.mp4,2
all_data/andrew-laptop-1/video-data/0ntRJpD2fM8/clip_6.mp4,2
all_data/andrew-laptop-1/video-data/cXEn6ZquQXQ/clip_10.mp4,2
all_data/andrew-laptop-1/video-data/M8-8SZfMNQ0/clip_6.mp4,2
all_data/andrew-laptop-1/video-data/lR3d255pDhs/clip_6.mp4,2
all_data/andrew-laptop-1/video-data/lR3d255pDhs/clip_5.mp4,2
all_data/andrew-laptop-1/video-data/qnHCXjE6T1o/clip_4.mp4,2
all_data/andrew-laptop-1/video-data/9aOeOCLRYOM/clip_8.mp4,2
all_data/andrew-laptop-1/video-data/Gqfq4AaUJe0/clip_15.mp4,2
all_data/andrew-laptop-1/video-data/-pjofDnW8fU/clip_1.mp4,8
all_data/andrew-laptop-1/video-data/5w4QpuGJLj4/clip_1.mp4,8
all_data/andrew-laptop-1/video-data/E9a-WImIqRI/clip_1.mp4,8
all_data/andrew-laptop-1/video-data/ckCqd6pjHNI/clip_1.mp4,8
all_data/andrew-laptop-1/video-data/AALM9_RgV6c/clip_1.mp4,8
all_data/andrew-laptop-1/video-data/bxZepPt-WP8/clip_2.mp4,8
all_data/andrew-laptop-1/video-data/hLKlL4ENOYc/clip_1.mp4,8
all_data/andrew-laptop-1/video-data/ipH8lf68nZU/clip_6.mp4,8
all_data/andrew-laptop-1/video-data/xs8qYR7EXVY/clip_1.mp4,8
all_data/andrew-laptop-1/video-data/DLLPlG5er6I/clip_5.mp4,8
all_data/andrew-laptop-1/video-data/DLLPlG5er6I/clip_4.mp4,8
all_data/andrew-laptop-1/video-data/hAy_5ruwG58/clip_1.mp4,8
all_data/andrew-laptop-1/video-data/a0i1YqwsnMs/clip_2.mp4,8
all_data/andrew-laptop-1/video-data/6Se_wjWWVrQ/clip_1.mp4,8
all_data/andrew-laptop-1/video-data/gChs1VYhpIY/clip_1.mp4,8
all_data/andrew-laptop-1/video-data/kJFBSK-qX58/clip_1.mp4,8
all_data/andrew-laptop-1/video-data/o5BhakOnwvc/clip_2.mp4,8
all_data/andrew-laptop-1/video-data/-tjwPDcBe74/clip_1.mp4,8
all_data/andrew-laptop-1/video-data/61st5kS66oE/clip_2.mp4,8
all_data/andrew-laptop-1/video-data/cXEn6ZquQXQ/clip_1.mp4,8
all_data/andrew-laptop-1/video-data/ZGBgSLX2PJo/clip_2.mp4,8
all_data/andrew-laptop-1/video-data/DLLPlG5er6I/clip_6.mp4,8
all_data/andrew-laptop-1/video-data/mn-eC-r9f4Y/clip_5.mp4,8
all_data/andrew-laptop-1/video-data/nRfZM1def1k/clip_2.mp4,8
all_data/andrew-laptop-1/video-data/-lr_jc5fWqA/clip_3.mp4,8
all_data/andrew-laptop-1/video-data/-lr_jc5fWqA/clip_4.mp4,8
all_data/andrew-laptop-1/video-data/-VcfnuYRhMU/clip_2.mp4,8
all_data/andrew-laptop-1/video-data/exrOpkdoBE8/clip_4.mp4,8
all_data/andrew-laptop-1/video-data/exrOpkdoBE8/clip_6.mp4,8
all_data/andrew-laptop-1/video-data/zIPz3DRVM8A/clip_2.mp4,8
all_data/andrew-laptop-1/video-data/0VhsXKRmKfU/clip_5.mp4,8
all_data/andrew-laptop-1/video-data/0VhsXKRmKfU/clip_6.mp4,8
all_data/andrew-laptop-1/video-data/UwjhbBD2IA4/clip_2.mp4,8
all_data/andrew-laptop-1/video-data/XjT1c2HfyEI/clip_1.mp4,8
all_data/andrew-laptop-1/video-data/YG9aBnOSn1o/clip_2.mp4,8
all_data/andrew-laptop-1/video-data/B8NebXqBsto/clip_3.mp4,8
all_data/andrew-laptop-1/video-data/RXEBAiHRwKM/clip_6.mp4,8
all_data/andrew-laptop-1/video-data/bnOpCMT_1yI/clip_2.mp4,8
all_data/andrew-laptop-1/video-data/TSBR7eWraXY/clip_1.mp4,8
all_data/andrew-laptop-1/video-data/cHlFhDGb9KY/clip_4.mp4,8
all_data/andrew-laptop-1/video-data/E9a-WImIqRI/clip_6.mp4,8
all_data/andrew-laptop-1/video-data/s2Hln-wmxBE/clip_4.mp4,8
all_data/andrew-laptop-1/video-data/8Kg9jj9hzGQ/clip_2.mp4,8
all_data/andrew-laptop-1/video-data/hzxnHPV47oY/clip_4.mp4,8
all_data/andrew-laptop-1/video-data/ckCqd6pjHNI/clip_4.mp4,8
all_data/andrew-laptop-1/video-data/isvp9FUYV0o/clip_2.mp4,8
all_data/andrew-laptop-1/video-data/nRfZM1def1k/clip_6.mp4,8
all_data/andrew-laptop-1/video-data/pLWjvrMmirI/clip_5.mp4,8
all_data/andrew-laptop-1/video-data/pLWjvrMmirI/clip_3.mp4,8
all_data/andrew-laptop-1/video-data/lfczmnqGUL0/clip_2.mp4,8
all_data/andrew-laptop-1/video-data/t6E0PKnCQns/clip_1.mp4,8
all_data/andrew-laptop-1/video-data/Jv0j9HbbxRg/clip_3.mp4,8
all_data/andrew-laptop-1/video-data/d69FYrAGnRA/clip_1.mp4,8
all_data/andrew-laptop-1/video-data/d7vdBiEHVro/clip_1.mp4,8
all_data/andrew-laptop-1/video-data/s2Hln-wmxBE/clip_8.mp4,8
all_data/andrew-laptop-1/video-data/s2Hln-wmxBE/clip_7.mp4,8
all_data/andrew-laptop-1/video-data/s2Hln-wmxBE/clip_6.mp4,8
all_data/andrew-laptop-1/video-data/cr3caxj-4E4/clip_5.mp4,8
all_data/andrew-laptop-1/video-data/qnBwuxFDxlU/clip_8.mp4,8
all_data/andrew-laptop-1/video-data/Gqfq4AaUJe0/clip_11.mp4,8
all_data/andrew-laptop-1/video-data/5w4QpuGJLj4/clip_6.mp4,8
all_data/andrew-laptop-1/video-data/MmJ81b2uUhI/clip_6.mp4,8
all_data/andrew-laptop-1/video-data/XqnO3lZHkXw/clip_1.mp4,8
all_data/andrew-laptop-1/video-data/isvp9FUYV0o/clip_8.mp4,8
all_data/andrew-laptop-1/video-data/j7Lsh86FqTM/clip_6.mp4,8
all_data/andrew-laptop-1/video-data/3d6tdmTyfhQ/clip_5.mp4,8
all_data/andrew-laptop-1/video-data/CXwJWny0f-A/clip_2.mp4,8
all_data/andrew-laptop-1/video-data/rgpUPTSJtgw/clip_2.mp4,8
all_data/andrew-laptop-1/video-data/Gqfq4AaUJe0/clip_12.mp4,8
all_data/andrew-laptop-1/video-data/Xpt3t_HfMXs/clip_1.mp4,8
all_data/andrew-laptop-1/video-data/te2t7MrSgfs/clip_1.mp4,8
all_data/andrew-laptop-1/video-data/raYtq7YVqdQ/clip_3.mp4,8
all_data/andrew-laptop-1/video-data/exrOpkdoBE8/clip_10.mp4,8
all_data/andrew-laptop-1/video-data/RXEBAiHRwKM/clip_11.mp4,8
all_data/andrew-laptop-1/video-data/D0EUTg0V1-A/clip_9.mp4,8
all_data/andrew-laptop-1/video-data/aIr5AQCyujM/clip_6.mp4,8
all_data/andrew-laptop-1/video-data/ahEnvgLvRI4/clip_4.mp4,8
all_data/andrew-laptop-1/video-data/nRfZM1def1k/clip_8.mp4,8
all_data/andrew-laptop-1/video-data/tumxmk9Ycks/clip_1.mp4,8
all_data/andrew-laptop-1/video-data/4YZd7zvVmC4/clip_4.mp4,8
all_data/andrew-laptop-1/video-data/9aOeOCLRYOM/clip_2.mp4,8
all_data/andrew-laptop-1/video-data/4YZd7zvVmC4/clip_6.mp4,8
all_data/andrew-laptop-1/video-data/BM6Z6pY7Uu0/clip_2.mp4,8
all_data/andrew-laptop-1/video-data/Jv0j9HbbxRg/clip_7.mp4,8
all_data/andrew-laptop-1/video-data/IWwwR_gsHNs/clip_3.mp4,8
all_data/andrew-laptop-1/video-data/IWwwR_gsHNs/clip_2.mp4,8
all_data/andrew-laptop-1/video-data/0VhsXKRmKfU/clip_10.mp4,8
all_data/andrew-laptop-1/video-data/9Yr8U8mRVtI/clip_1.mp4,8
all_data/andrew-laptop-1/video-data/KG55c9XWRQo/clip_4.mp4,8
all_data/andrew-laptop-1/video-data/IWwwR_gsHNs/clip_5.mp4,8
all_data/andrew-laptop-1/video-data/demGc3yZTAc/clip_1.mp4,8
all_data/andrew-laptop-1/video-data/M8-8SZfMNQ0/clip_5.mp4,8
all_data/andrew-laptop-1/video-data/FZ0ApfMCwfQ/clip_2.mp4,8
all_data/andrew-laptop-1/video-data/72NU-RN8uL0/clip_3.mp4,8
all_data/andrew-laptop-1/video-data/72NU-RN8uL0/clip_6.mp4,8
all_data/andrew-laptop-1/video-data/aq_bH0nwV6E/clip_6.mp4,8
all_data/andrew-laptop-1/video-data/d7vdBiEHVro/clip_5.mp4,8
all_data/andrew-laptop-1/video-data/pLWjvrMmirI/clip_6.mp4,8
all_data/andrew-laptop-1/video-data/0VhsXKRmKfU/clip_13.mp4,8
all_data/andrew-laptop-1/video-data/w1tx-FN9cC8/clip_5.mp4,8
all_data/andrew-laptop-1/video-data/zIPz3DRVM8A/clip_7.mp4,8
all_data/andrew-laptop-1/video-data/XvOBp8tyXm0/clip_3.mp4,8
all_data/andrew-laptop-1/video-data/av2Fcv-Fo0c/clip_2.mp4,8
all_data/andrew-laptop-1/video-data/cwZs81GtONo/clip_2.mp4,8
all_data/andrew-laptop-1/video-data/7QV5zFfqpx0/clip_7.mp4,8
all_data/andrew-laptop-1/video-data/t6E0PKnCQns/clip_6.mp4,8
all_data/andrew-laptop-1/video-data/DgsbjLL1ZwU/clip_2.mp4,8
all_data/andrew-laptop-1/video-data/IajLUUqbP3k/clip_7.mp4,8
all_data/andrew-laptop-1/video-data/av2Fcv-Fo0c/clip_3.mp4,8
all_data/andrew-laptop-1/video-data/oKHmYqwFt_Y/clip_2.mp4,8
all_data/andrew-laptop-1/video-data/9aOeOCLRYOM/clip_5.mp4,8
all_data/andrew-laptop-1/video-data/5w4QpuGJLj4/clip_11.mp4,8
all_data/andrew-laptop-1/video-data/cXEn6ZquQXQ/clip_9.mp4,8
all_data/andrew-laptop-1/video-data/eOVTsikxvEk/clip_2.mp4,8
all_data/andrew-laptop-1/video-data/yIO7CpJLF4I/clip_3.mp4,8
all_data/andrew-laptop-1/video-data/TSBR7eWraXY/clip_6.mp4,8
all_data/andrew-laptop-1/video-data/XwdhS7CsZEU/clip_6.mp4,8
all_data/andrew-laptop-1/video-data/w1tx-FN9cC8/clip_8.mp4,8
all_data/andrew-laptop-1/video-data/wunjmqau7tI/clip_2.mp4,8
all_data/andrew-laptop-1/video-data/9aOeOCLRYOM/clip_7.mp4,8
all_data/andrew-laptop-1/video-data/vwHTKAPgaqA/clip_4.mp4,5
all_data/andrew-laptop-1/video-data/E9a-WImIqRI/clip_3.mp4,5
all_data/andrew-laptop-1/video-data/gYe1Adcc-XM/clip_1.mp4,5
all_data/andrew-laptop-1/video-data/D0EUTg0V1-A/clip_1.mp4,5
all_data/andrew-laptop-1/video-data/9aOeOCLRYOM/clip_1.mp4,5
all_data/andrew-laptop-1/video-data/IWwwR_gsHNs/clip_1.mp4,5
all_data/andrew-laptop-1/video-data/3gtm0aaBkxM/clip_1.mp4,5
all_data/andrew-laptop-1/video-data/Gqfq4AaUJe0/clip_1.mp4,5
all_data/andrew-laptop-1/video-data/ipH8lf68nZU/clip_5.mp4,5
all_data/andrew-laptop-1/video-data/-lr_jc5fWqA/clip_1.mp4,5
all_data/andrew-laptop-1/video-data/hAy_5ruwG58/clip_2.mp4,5
all_data/andrew-laptop-1/video-data/gIgBRqQhSDs/clip_3.mp4,5
all_data/andrew-laptop-1/video-data/5w4QpuGJLj4/clip_5.mp4,5
all_data/andrew-laptop-1/video-data/ZGBgSLX2PJo/clip_1.mp4,5
all_data/andrew-laptop-1/video-data/cXEn6ZquQXQ/clip_2.mp4,5
all_data/andrew-laptop-1/video-data/hcyLoktqdyQ/clip_2.mp4,5
all_data/andrew-laptop-1/video-data/qnBwuxFDxlU/clip_1.mp4,5
all_data/andrew-laptop-1/video-data/-VcfnuYRhMU/clip_3.mp4,5
all_data/andrew-laptop-1/video-data/QktoYnhOZe8/clip_1.mp4,5
all_data/andrew-laptop-1/video-data/IKTBGSIwA_o/clip_2.mp4,5
all_data/andrew-laptop-1/video-data/s2Hln-wmxBE/clip_1.mp4,5
all_data/andrew-laptop-1/video-data/Gqfq4AaUJe0/clip_5.mp4,5
all_data/andrew-laptop-1/video-data/qnBwuxFDxlU/clip_7.mp4,5
all_data/andrew-laptop-1/video-data/GoFY0a5IXk8/clip_2.mp4,5
all_data/andrew-laptop-1/video-data/QRemLNQpGeM/clip_3.mp4,5
all_data/andrew-laptop-1/video-data/s2Hln-wmxBE/clip_5.mp4,5
all_data/andrew-laptop-1/video-data/isvp9FUYV0o/clip_4.mp4,5
all_data/andrew-laptop-1/video-data/72NU-RN8uL0/clip_1.mp4,5
all_data/andrew-laptop-1/video-data/ZVJMHLJ9w3s/clip_2.mp4,5
all_data/andrew-laptop-1/video-data/t6E0PKnCQns/clip_4.mp4,5
all_data/andrew-laptop-1/video-data/Pg76HpSSdww/clip_2.mp4,5
all_data/andrew-laptop-1/video-data/bxZepPt-WP8/clip_7.mp4,5
all_data/andrew-laptop-1/video-data/Q7AC2wG3S7o/clip_8.mp4,5
all_data/andrew-laptop-1/video-data/XwdhS7CsZEU/clip_1.mp4,5
all_data/andrew-laptop-1/video-data/d69FYrAGnRA/clip_2.mp4,5
all_data/andrew-laptop-1/video-data/K3Lk4AfGlrg/clip_4.mp4,5
all_data/andrew-laptop-1/video-data/K3Lk4AfGlrg/clip_5.mp4,5
all_data/andrew-laptop-1/video-data/j3zzZTOA7Mo/clip_7.mp4,5
all_data/andrew-laptop-1/video-data/vwHTKAPgaqA/clip_6.mp4,5
all_data/andrew-laptop-1/video-data/Gqfq4AaUJe0/clip_14.mp4,5
all_data/andrew-laptop-1/video-data/LhtVz1SPIz4/clip_2.mp4,5
all_data/andrew-laptop-1/video-data/cqlxT0mUXqg/clip_6.mp4,5
all_data/andrew-laptop-1/video-data/IeSM7dGwcp0/clip_2.mp4,5
all_data/andrew-laptop-1/video-data/ipH8lf68nZU/clip_10.mp4,5
all_data/andrew-laptop-1/video-data/e9-1xM57Zpk/clip_3.mp4,5
all_data/andrew-laptop-1/video-data/RXEBAiHRwKM/clip_10.mp4,5
all_data/andrew-laptop-1/video-data/kJFBSK-qX58/clip_5.mp4,5
all_data/andrew-laptop-1/video-data/ckCqd6pjHNI/clip_5.mp4,5
all_data/andrew-laptop-1/video-data/iiw635EIuSc/clip_7.mp4,5
all_data/andrew-laptop-1/video-data/BM6Z6pY7Uu0/clip_1.mp4,5
all_data/andrew-laptop-1/video-data/AC7UBpimsu0/clip_4.mp4,5
all_data/andrew-laptop-1/video-data/gt71dHqcDHE/clip_2.mp4,5
